id,created_at,user_name,user_location,full_text,user_followers_count,retweet_count,Candidat
1471761828107722755,Fri Dec 17 08:38:58 +0000 2021,Pirrottina michel,,Le top dpart de la campagne prsidentielle est officiellement donn par et avec larrive de Fabien Roussel ce jeudi 16 dcembre 2021  La RunionhttpstcoPcqhRtrPju,217,0,Fabien Roussel
1471651776159965186,Fri Dec 17 01:21:40 +0000 2021,Veni Vidi Vici,France,"RT christinekelly La prsidentielle se dplace en Outremer en ce moment  
 JLMlenchon est en Guadeloupe et Martinique  
 Fabien Rou",146,47,Fabien Roussel
1471622019531911176,Thu Dec 16 23:23:25 +0000 2021,AlanMeasles,Paris,Fabien Roussel toujours  fond  httpstcoHsG80vKM4e,612,0,Fabien Roussel
1471620574975778823,Thu Dec 16 23:17:41 +0000 2021,JeanMehdi,,"mutekisan FabienRoussel Nous VA on lattaque en justice Ils ne font pas de papiers logieux sur notre candidat
Dsol
httpstcoIbtvL8QoGf",106,0,Fabien Roussel
1471737693814013955,Fri Dec 17 07:03:04 +0000 2021,Sabrina Ghio,,RT LDERTL2 Cest lheure de vous rveiller ou de partir au boulot avec le son poprock de Gatan Roussel sur RTL2officiel et W9  ,166,1,Fabien Roussel
1471612995398680588,Thu Dec 16 22:47:34 +0000 2021,Rgis Bernier ,Angers France,AvecRoussel FabienRoussel Ouhouh  3,1693,0,Fabien Roussel
1471785426583273476,Fri Dec 17 10:12:44 +0000 2021,saada ruffier,,FabienRoussel KarineLebon quand je les ai vu defiler avec le ccif  le 10 NOVEMBRE   ils mont donn  envie de vomir ,1,0,Fabien Roussel
1471610413385199623,Thu Dec 16 22:37:18 +0000 2021,stephcreas,,JoshuaHabib4 Roussel Jadot Montebourg  gauche   gauche de quoi  Des dangereux gauchistes limite Action Directe  ,78,0,Fabien Roussel
1471762357168873480,Fri Dec 17 08:41:04 +0000 2021,Sarahoui Malika,Lyon France,RT pseudododo1 Aprs avoir tent Roussel Hidalgo et Montebourg les joueurs de marionnettes nous lancent Taubira  tout est bon pour es,667,10,Fabien Roussel
1471758166622879745,Fri Dec 17 08:24:25 +0000 2021,Fabien Roussel,SaintAmandlesEaux,"Le bientre de nos enfants doit tre la priorit 
Pour cela je mettrai aussi en place lapprentissage bilingue crolefrancais LaReunion httpstcoq1fSpr753Y",33724,12,Fabien Roussel
1471740352059092993,Fri Dec 17 07:13:38 +0000 2021,Les 4 Contre ADP,Urbi et Orbi,"marieanaisp gerardfiloche Leir projet est de torpiller la dynamique de JLM2022 au lieu chacun de travailler a soutenir Hidalgo Roussel et yjadot ce qui rendrait service  toute la gauche 
JLMelenchon",2738,0,Fabien Roussel
1471611382869204995,Thu Dec 16 22:41:09 +0000 2021,ric Dgenne proc  temps partiel,Amboise France,"RT ismayouisabel ManonCantin49 Sont pour l obligation vaccinale macron Pecresse hidalgo jadot roussel gargamel

ContreMelenchon",1756,34,Fabien Roussel
1471788132676820997,Fri Dec 17 10:23:29 +0000 2021,Mina Estrona,obliviate,"besnehard LaPriss vinceakadiego Enfin de valeurs de gauche
En vrai je voterai sans doute roussel Ce que je veux dire cest que si Meluche a une micro chance dtre au 2nd tour je lui donne ma voix",1859,0,Fabien Roussel
1471768386099105798,Fri Dec 17 09:05:02 +0000 2021,Dies Philippe,,libertaire10 bastamedia Envoyons leur le technicien communiste Fabien Roussel pour les ramener  la raison ,221,0,Fabien Roussel
1471773372904263682,Fri Dec 17 09:24:50 +0000 2021,RougeCoco,,"RT FabienRoussel Avec KarineLebon nous avons rencontr les syndicats enseignants  LaReunion 

Les personnels de lducation nationa",520,20,Fabien Roussel
1471741667803910145,Fri Dec 17 07:18:51 +0000 2021,PCM,,"zack2nice Wowa cest vachement intressant et utile  Au final Roussel 2 fera 15 et Zemmour 9 fera 14
Trs con",0,0,Fabien Roussel
1471738509530746884,Fri Dec 17 07:06:18 +0000 2021,A,,"RT mtwit75  Et si Jadot Mlenchon Roussel refusent la primaire quadviendratil 
 AnneHidalgo voix blanche Alors",72,17,Fabien Roussel
1471700447719215105,Fri Dec 17 04:35:04 +0000 2021,andre giron,france,FredSergent FabienRoussel Je lai regard  fabien roussel,1164,0,Fabien Roussel
1471762055099457536,Fri Dec 17 08:39:52 +0000 2021,Madjid Ben Chikh,  ,faureolivier yjadot FabienRoussel Le gouvernement autocratique macronien hypertrophie absurde antisociale de la Ve Rpublique a couvert voire encourage de graves abus de la police On imagine ce que demain Zemmour pourra lui ouvertement assumer Et vous avez acquiesc,326,0,Fabien Roussel
1471772524262342666,Fri Dec 17 09:21:28 +0000 2021,Laflorentie,,RT BastienParisot Enfin  la question seriezvous prt  voter pour chacun de ces candidats  llection prsidentielle de 2022 ,37,27,Fabien Roussel
1471714175487512583,Fri Dec 17 05:29:37 +0000 2021,Isabelzabel,,"RT ismayouisabel ManonCantin49 Sont pour l obligation vaccinale macron Pecresse hidalgo jadot roussel gargamel

ContreMelenchon",3074,34,Fabien Roussel
1471673397469974533,Fri Dec 17 02:47:34 +0000 2021,Jrme Jal,Aussonne France,RT JerJal PCF EmmanuelMacron TF1 FabienRoussel France2tv Vous faites entre 2 et 3  Bon ben ok pascrdible grce  votre go,437,2,Fabien Roussel
1471775398719541252,Fri Dec 17 09:32:53 +0000 2021,Jerome V,Paris France,AvecRoussel FabienRoussel la marge derreur minimale est de 13 points soit la moiti du score Voil Vous allez juste ruiner votre parti ou vos adhrents,435,0,Fabien Roussel
1471621926485475331,Thu Dec 16 23:23:03 +0000 2021,Garcia Benot,,"RT MaximeCochard Du neuf  gauche  FabienRoussel gagne un point dans le dernier sondage OpinionWay

De nombreux bons retours depuis",490,9,Fabien Roussel
1471745349073219585,Fri Dec 17 07:33:29 +0000 2021,Steve,Macronistan,Alors cadet FabienRoussel tu las mang ton vomi   httpstcoDtNgosoX6l httpstcosp1x1LPx5e,782,0,Fabien Roussel
1471613494751633415,Thu Dec 16 22:49:33 +0000 2021,Lol,France,RT mleests Jaime PRADA Je veux bosser avec PRADA Jaurais PRADA,86,12,Fabien Roussel
1471765269269958657,Fri Dec 17 08:52:38 +0000 2021,Tokyo Sonata,Royaume de Takicarkie,RT SilvioGesell lachouet La forme quelle souhaite donner  son engagement,799,3,Fabien Roussel
1471697947335217154,Fri Dec 17 04:25:08 +0000 2021,Julien,Bruxellesgrad,jiznisoudba Reste Roussel ,126,0,Fabien Roussel
1471621985230893063,Thu Dec 16 23:23:17 +0000 2021,Mteki Roussel2022,,"JeanMehdi54 FabienRoussel Tes tellement con que tu fais pas la diffrence entre aller se faire interviewer et subir les perfidies dextrme droite

Tes bien un Gros crtin de gros bouffon ",279,0,Fabien Roussel
1471788780122263557,Fri Dec 17 10:26:04 +0000 2021,Naime,,RT pseudododo1 Aprs avoir tent Roussel Hidalgo et Montebourg les joueurs de marionnettes nous lancent Taubira  tout est bon pour es,466,10,Fabien Roussel
1471785218931662854,Fri Dec 17 10:11:55 +0000 2021,Alexis Roussel,Neuchtel Suisse,johanboissard on appelle cela du solutionnisme Une app pour tout rgler Et gnralement cela rate Un simple tampon dans notre carnet de vaccination aurait largement fait laffaire,3144,0,Fabien Roussel
1471613026776363017,Thu Dec 16 22:47:41 +0000 2021,Piotr Poustota,,AvecRoussel FabienRoussel Qui tes vous ,13,0,Fabien Roussel
1471674057955454980,Fri Dec 17 02:50:12 +0000 2021,LouisFranois Clrit,,"RT christinekelly La prsidentielle se dplace en Outremer en ce moment  
 JLMlenchon est en Guadeloupe et Martinique  
 Fabien Rou",770,47,Fabien Roussel
1471717948796674051,Fri Dec 17 05:44:36 +0000 2021,David Vincent,France ,"RT PCF Quand tu gagnes Macron en audimat 
EmmanuelMacron   38 millions sur TF1 
FabienRoussel 41 millions sur France2tv
Roussel",326,148,Fabien Roussel
1471787751725019137,Fri Dec 17 10:21:59 +0000 2021,indi94,,RT OrvaultPcf Visite de FabienRoussel pendant 5 jours sur lIle de LaReunion 16 au 2112 pour prsenter le programme JoursHeureux,163,9,Fabien Roussel
1471784743222099973,Fri Dec 17 10:10:01 +0000 2021,Johan Boissard,Switzerland,alexisroussel Je nai jamais compris lintrt de cette app Je montre mon certificat en PDF sur mon tlphone jamais eu de problme,65,0,Fabien Roussel
1471726680037330946,Fri Dec 17 06:19:18 +0000 2021,jatime,,RT JerJal PCF EmmanuelMacron TF1 FabienRoussel France2tv Vous faites entre 2 et 3  Bon ben ok pascrdible grce  votre go,1070,2,Fabien Roussel
1471717838104809472,Fri Dec 17 05:44:10 +0000 2021,auher,,YannickPitou PCF FabienRoussel RtlReunion Monsieur 1  ,453,0,Fabien Roussel
1471764199533649930,Fri Dec 17 08:48:23 +0000 2021,PierreMarie Chevreux,Sainttienne ,"RT PierreR0ndeau Interview de Juanico et CedricRoussel06  propos de leur mission parlementaire AssembleeNat sur les droits TV 
Lc",1061,3,Fabien Roussel
1471761452176482306,Fri Dec 17 08:37:28 +0000 2021,Sandrine  Allgatire,ain,GandalfMystere FabienRoussel Reporterre Une majorit dincidents graves lie au risque de sisme httpstcoR7W5iog5Iu,3170,0,Fabien Roussel
1471742957598523395,Fri Dec 17 07:23:59 +0000 2021,Silvio Gesell,Communie,lachouet La forme quelle souhaite donner  son engagement,3129,3,Fabien Roussel
1471772520911196160,Fri Dec 17 09:21:27 +0000 2021,Pirrottina michel,,Dcouvrez mon dernier article Fabien Roussel   relevons le dfi dune situation politique grave avec notre projet avec notre programme avec notre pacte dengagement    httpstcoukXHTNM5t6 via LinkedIn,217,1,Fabien Roussel
1471737262203355137,Fri Dec 17 07:01:21 +0000 2021,Le Double Expresso,56 avenue Charles de Gaulle NeuillysurSeine France,Cest lheure de vous rveiller ou de partir au boulot avec le son poprock de Gatan Roussel sur RTL2officiel et W9   LDERTL2 httpstcoRZ2yTU8iKY,13969,1,Fabien Roussel
1471745927580983298,Fri Dec 17 07:35:47 +0000 2021,philippe pierre,,"RT BillyMargueron Trs content daccueillir nos 2 nouveaux adhrents sur la section du PCFmaurienne Gwenn et Hugo
JoursHeureux Rouss",85,5,Fabien Roussel
1471727506508111872,Fri Dec 17 06:22:35 +0000 2021,bastiencni,,RT humanitefr Le candidat PCF  Prsidentielle2022 FabienRoussel a battu un record daudience lors de son passage sur France 2 mard,140,29,Fabien Roussel
1471749239864807427,Fri Dec 17 07:48:57 +0000 2021,helene chaussat,Bordeaux France,RT jiaiffert Petitje07386566 chaussathelene annesophielapix Alors quelle ne la pas fait avec Roussel Sans surprise  ce sont les m,4038,1,Fabien Roussel
1471713355454988296,Fri Dec 17 05:26:21 +0000 2021,pinet,Briare Centre,"RT AndreChassaigne Bravo Fabien pour ce discours clair malgr seulement quelques minutes imparties 
Roussel2022 
roussel",63,25,Fabien Roussel
1471615853443665924,Thu Dec 16 22:58:55 +0000 2021,Saint Joseph de Berne,Nice France,RT PCF63  Sur lchiquier politique actuel il ny a que FabienRoussel qui appelle  la matrise publique et sociale de lensemble de,514,7,Fabien Roussel
1471783436855742470,Fri Dec 17 10:04:50 +0000 2021,Julien Brugerolles,Paslires,RT PCF63  Sur lchiquier politique actuel il ny a que FabienRoussel qui appelle  la matrise publique et sociale de lensemble de,743,7,Fabien Roussel
1471659518102847497,Fri Dec 17 01:52:25 +0000 2021,EnemisDeLaRpublique ,France,RT AubBoq ManonCantin49 Ce qui est positif cest que Macron Pcresse Jadot Roussel PS nauront pas les voix de  6 000 000 de non va,1800,4,Fabien Roussel
1471736527587790851,Fri Dec 17 06:58:26 +0000 2021,Saint Joseph de Berne,Nice France,RT FabienRoussel VIDEO Prsidentielle  Fabien Roussel accueilli par le PCR  laroport httpstcovC9ZgKGt7x via Le Quotidien de,514,26,Fabien Roussel
1471662287459168258,Fri Dec 17 02:03:26 +0000 2021,bishop saito,quelque part dans le sud,christinekelly Cest qui FabienRoussel ,26,0,Fabien Roussel
1471752084940890112,Fri Dec 17 08:00:15 +0000 2021,Wouters,Paris France,BGomes75 FabienRoussel  mais dsol sans union des forces colos et sociales pas de transformation dessai Dailleurs ce nest pas ce que FR disait au dbut de sa campagne  tout faire pour lunion PrimaireTeam PrimairePop primairedelagauche PrimairePopulaire,193,1,Fabien Roussel
1471726937852809218,Fri Dec 17 06:20:20 +0000 2021,Justine Ruggieri,,"RT PCF Quand tu gagnes Macron en audimat 
EmmanuelMacron   38 millions sur TF1 
FabienRoussel 41 millions sur France2tv
Roussel",10,148,Fabien Roussel
1471770322181439492,Fri Dec 17 09:12:43 +0000 2021,LaFranceSimple2022Off,SAINT ETIENNE,Poutou Arthaud Roussel Montebourg Hidalgo Jadot Mlenchon et bientt Taubira Vive la division a gauche vive la France,24,0,Fabien Roussel
1471609441934094344,Thu Dec 16 22:33:26 +0000 2021,Fernandez Valerie,France  78,RT JBHamonic En sance ce soir  Avec evaroussel valmag78 de Villepreux78 et tous les collgues de sqy pour le dernier conseil commu,28,2,Fabien Roussel
1471783282807390208,Fri Dec 17 10:04:13 +0000 2021,David beau oui,Lille France ex Belfort,Jorro84 Bah si Roussel nest pas populiste je ne vois pas qui lest,1030,0,Fabien Roussel
1471723118439899140,Fri Dec 17 06:05:09 +0000 2021,JeanPaul Hochon,,"Alors que lobjectif affich est de runir la gauche autour dune candidature unique PrimairePop est en train daggraver la scission qui la traverse depuis des annes 
Rappel Roussel a t lu  la tte du PCF avec 80 des voix pour porter une candidature  cette lection httpstcopu0Zo0BuWc httpstcorwDtPR2qbB",236,0,Fabien Roussel
1471756016228446211,Fri Dec 17 08:15:52 +0000 2021,Clonemarade Charles Ibn Fadln,Hidhg,ChDias72 FabienRoussel Tu navais pas besoin den rajouter Christophe la premire fois suffisait largement,340,0,Fabien Roussel
1471758621071532033,Fri Dec 17 08:26:13 +0000 2021,Papinou29,Breizh,RT FranckMonasse IanBrossat TF1 Aprs la perf de FabienRoussel sur FranceTV la masterclass de IanBrossat face aux extrmesdroit,195,1,Fabien Roussel
1471669862300848140,Fri Dec 17 02:33:32 +0000 2021,MorganeLaurence,Orne,"RT ismayouisabel ManonCantin49 Sont pour l obligation vaccinale macron Pecresse hidalgo jadot roussel gargamel

ContreMelenchon",2502,34,Fabien Roussel
1471782398086066179,Fri Dec 17 10:00:42 +0000 2021,FrancTireur,Chicago sur Isre  France,"Si Il y a une primaire  gauche alors je compte bien y re participer
Et cette foisci je ne vote pas yjadot mais FabienRoussel 

httpstcob8P6WjNtkD",1033,0,Fabien Roussel
1471759944173170697,Fri Dec 17 08:31:29 +0000 2021,Pirrottina michel,,Dcouvrez mon dernier article Fabien Roussel vient mettre en dbat un grand projet prsidentiel sur lIle de La Runion httpstcod6PdXSAare via LinkedIn,217,2,Fabien Roussel
1471735131425628160,Fri Dec 17 06:52:53 +0000 2021,Carlo Goldoni,,"RT CRibeyrotte AnasseKazib FabienRoussel Parce que vous croyez que les communistes cest des gens den haut
Stop  la dmagogie la",678,1,Fabien Roussel
1471608201615392768,Thu Dec 16 22:28:31 +0000 2021,Stella Broche,,francescaventu5 FabienRoussel DidierLeReste Non cest un thme de gauche non caviardisee la gauche qui vit pas ds les quartiers chics,100,0,Fabien Roussel
1471757357025837062,Fri Dec 17 08:21:12 +0000 2021,Fabien Roussel,SaintAmandlesEaux,"Avec KarineLebon nous avons rencontr les syndicats enseignants  LaReunion 

Les personnels de lducation nationale ont besoin de considration  httpstco5nGf7yMvp9",33724,20,Fabien Roussel
1471784773936979975,Fri Dec 17 10:10:09 +0000 2021,Bob le Centriste ,Europe,"Le puzzle de la vie sestil embot dans Taubira 
Mlenchon reprendratil deux fois des nouilles 
Hidalgo vatelle arrter son train qui est parti 
Jadot vatil suivre la raction de Rousseau 
Roussel vatil consulter Xi Jinping 
Quel suspense 
Taubira2022",18267,0,Fabien Roussel
1471773332123095042,Fri Dec 17 09:24:41 +0000 2021,RougeCoco,,RT OrvaultPcf Visite de FabienRoussel pendant 5 jours sur lIle de LaReunion 16 au 2112 pour prsenter le programme JoursHeureux,520,9,Fabien Roussel
1471772200445296645,Fri Dec 17 09:20:11 +0000 2021,Jrme Joannic,,Un des taff du candidat FabienRoussel  ramener la tune en France Pour a on a des experts au PCF Les Camarades Bocquet par exemple  httpstcoaAn3XpQzMv,189,2,Fabien Roussel
1471767058622955523,Fri Dec 17 08:59:45 +0000 2021,Samuel Vimaire  JeSuisVaccin,Ankh Morpork Disquemonde,AtheeIV ALeaument Clairement perso je voterai FabienRoussel Hors de question de voter pour des pseudocolo antinuke qui veulent factuellement multiplier par 5 les missions de CO2 du pays,4656,0,Fabien Roussel
1471784601483984897,Fri Dec 17 10:09:28 +0000 2021,Jorro,Noisy le Grand France,"AddictOsports Thm8097 Vinyle2 Il y aura de toute faon une primaire populaire je pense avec au moins Hidalgo Montebourg Larrouturou Marchandise et trs certainement Taubira 
Selon moi Roussel et Jadot auraient aussi intrt  sy prsenter pour quil y ait au maximum 2 ttes daffiche  gauche",913,0,Fabien Roussel
1471783785968640000,Fri Dec 17 10:06:13 +0000 2021,Serezat Katy,,TheThomasVDB Dabord il nest pas coco heureusement sil avait les mmes ides que Roussel merci pro nuclaire pro vax pass en manifcest bon  Mais les autres pourquoi ils ne suivent pas la vraie question est l il ne faut pas tout lui mettre sur le dos il est loin dtre un ne bt ,118,0,Fabien Roussel
1471726262918037505,Fri Dec 17 06:17:39 +0000 2021,Anilom,,"Julien67753394 CollAssoUnies vpecresse EmmanuelMacron JLMelenchon AnneHidalgo yjadot FabienRoussel Fapil UNHabitatJeunes AbbePierre Uniopss a aide des millions de gens  finir leur mois
Vous supprimez les APLs et les loyers ne vont pas baisser pour autant
Pourquoi les loyers montent 
Cest loffre et la demande Cest le manque de logements dispos  Parce que logements laisss vides volontairement et airbnb",74,0,Fabien Roussel
1471642324308475915,Fri Dec 17 00:44:06 +0000 2021,Jean Dfiant  ,,"Charline164 AnasseKazib FabienRoussel Sauf que vous avez citez prcisment la droite et dans lordre annulant les 
Et vous auriez pu crire PS LFI EELV
a prend autant de lettre que de dire
les fachos zemouriens",107,0,Fabien Roussel
1471735240871878656,Fri Dec 17 06:53:19 +0000 2021,Cineux Cyril,,RT Lechotier Le conseiller rgional communiste de lAllier YannickMonnet3 affiche en visio son soutien au candidat PCF pour la prsiden,3200,6,Fabien Roussel
1471618067134582784,Thu Dec 16 23:07:43 +0000 2021,,Japon,AvecRoussel FabienRoussel Encore un effort et on dpasse le PS,173,0,Fabien Roussel
1471776521689997315,Fri Dec 17 09:37:21 +0000 2021,Leo the last07,,RT Phildespret LoudL OuestFrance Et cadet Roussel il e pense quoi,1416,2,Fabien Roussel
1471651793650212871,Fri Dec 17 01:21:44 +0000 2021,Mteki Roussel2022,,"nicolambert Faut dire que Roussel et ses portes paroles sont ceux qui assurent le plus 
Il manque de notorit mais il a de quoi proposer un gouvernement Solide une fois lu",279,1,Fabien Roussel
1471745236670062592,Fri Dec 17 07:33:02 +0000 2021,Martin Gutton,Orlans France ,RT CENAuvergne  Dernire minute  report de la signature officielle contrat territorial LoireBretagne du Lignon du Velay  le CENAuv,1219,2,Fabien Roussel
1471623643746680832,Thu Dec 16 23:29:52 +0000 2021,Garcia Benot,,RT AvecRoussel Dans un champ de ruines  gauche la seule dynamique est du ct de FabienRoussel 1 httpstcoWz4wBAyNWb,490,30,Fabien Roussel
1471644701073756164,Fri Dec 17 00:53:33 +0000 2021,Aklim,,RT nsakhi Du coup cest possible Cyrilhanouna dinviter FabienRoussel dans FaceABaba avec comme  contradicteur IanBrossat ou enc,179,2,Fabien Roussel
1471769618645716993,Fri Dec 17 09:09:55 +0000 2021,Nouet Samuel,,LDERTL2 au top ce matin Gatan Roussel  Je suis all  ce concert hier soir  Rouen et jai d dire bonjour ce matin au moins 10 fois avec la voix de Fanny Ardant Et lui il est l frais et dispo avec sa voix incomparable,42,0,Fabien Roussel
1471740179975221252,Fri Dec 17 07:12:57 +0000 2021,Pierrick 68    ,Finistre Bretagne,LucileQuimper OuestFrance Tout a pour faire 3 au final Macron remercie le comit pour sa contribution dcisive  la dispersion des votes  gauche et au renforcement des candidats de droite et dextrme droite FabienRoussel salutlescocos,127,0,Fabien Roussel
1471772756102598663,Fri Dec 17 09:22:23 +0000 2021,Matre Politiste,,RT AnasseKazib FabienRoussel les parrainages sont juste un barrage antidmocratique pour empcher les candidatures den bas Fillon,168,185,Fabien Roussel
1471728605952716800,Fri Dec 17 06:26:57 +0000 2021,Acrobaz,Paris France,Tous derrire ChTaubira pour gagner la prsidentielle avec JLMelenchon yjadot AnneHidalgo FabienRoussel montebourg  Prouvez nous que vous pensez le 14 de ce que vous dfendez tous,163,0,Fabien Roussel
1471717490958819330,Fri Dec 17 05:42:47 +0000 2021,Marco Scheurer,Lausanne    Shanghai,JeanVal78186831 PVhistoire alexisroussel GregoireBarbey NordmannRoger OK De toute faon le sujet ctait les fans ceux qui font du proslytisme pour les cryptos,169,0,Fabien Roussel
1471773377866125312,Fri Dec 17 09:24:52 +0000 2021,Jean Luc Laurent,,RT JeanLucLauren13 DorianMellot MONSIEUR FABIEN ROUSSEL RESPECT SINCRES FLICITATIONS,190,1,Fabien Roussel
1471737091793076227,Fri Dec 17 07:00:40 +0000 2021,RTL2officiel,NeuillysurSeine France,EN DIRECT  Retrouvez tout de suite Gatan Roussel en live dans LDERTL2 sur RTL2 et W9  httpstcoxUbPbAowQD,87897,4,Fabien Roussel
1471715275968024582,Fri Dec 17 05:33:59 +0000 2021,Max ReynsDupleix,Castelsarrasin France,"RT PCF Quand tu gagnes Macron en audimat 
EmmanuelMacron   38 millions sur TF1 
FabienRoussel 41 millions sur France2tv
Roussel",921,148,Fabien Roussel
1471691396423766021,Fri Dec 17 03:59:06 +0000 2021,Yannick Pitou,La Runion,"Edition spciale du journal de 7h30 ce vendredi sur RtlReunion 
Lintgralit de lintervention de FabienRoussel candidat du PCF pour llection prsidentielle 2022
httpstcoM71xA5sbbi",1724,0,Fabien Roussel
1471759481742798851,Fri Dec 17 08:29:39 +0000 2021,Guillaume,Villejuif,phchmp AnasseKazib FabienRoussel Ils niront pas de toute faon trop de risque de ne pas se faire rembourser les frais de campagne Cest juste pour avoir un levier sur LFI et gratter des investitures aux lgislatives,1394,0,Fabien Roussel
1471787520786587652,Fri Dec 17 10:21:04 +0000 2021,LEchiquier social,Paris,Presidentielle2022  Les territoires ultramarins ont la cote   JLMelenchon LFI  va tenir un meeting  FortdeFrance en Martinique MLPofficiel RN est  Mayotte jusqu dimanche et le candidat communiste Fabien Roussel poursuit son dplacement  La Runion jusqu mardi httpstcocvBRhgE7KG,1143,0,Fabien Roussel
1471720113871241217,Fri Dec 17 05:53:13 +0000 2021,Annie CYFERMAN,,RT HugoGrges Fabien Roussel  41 millions de personnes sur France 2 la veille ,93,6,Fabien Roussel
1471733258605969414,Fri Dec 17 06:45:26 +0000 2021,Spyrus ,France,RT MarieWe90229652 A droite je viens de compter 10 candidats entre la droite et lextrme droite  A gauche Poutou Arthaud Anasse Hida,1250,20,Fabien Roussel
1471645091345408008,Fri Dec 17 00:55:06 +0000 2021,ki,,"RT RocTredudon JOrevoltee FabienRoussel Lorsque le PC apparat comme lidiot utile de la macronie
Rappel  la priorit du PC nest",242,4,Fabien Roussel
1471721487799398404,Fri Dec 17 05:58:40 +0000 2021,francis guichemerre,,"RT mtwit75  Et si Jadot Mlenchon Roussel refusent la primaire quadviendratil 
 AnneHidalgo voix blanche Alors",45,17,Fabien Roussel
1471707149118152704,Fri Dec 17 05:01:42 +0000 2021,Midi Libre Lozre,Mende,Les lves de premire et de terminale STMG du lyce ThophileRoussel et leurs enseignants Mmes Caron et Vignal MM httpstcocut2YgY9S1,3301,0,Fabien Roussel
1471640704548057090,Fri Dec 17 00:37:40 +0000 2021,Tara,Lyon France,LeZMagique En vrit aujourdhui je suis tomb sur une affiche de LO et Arthaud et jai pris une photo yavait Roussel en arrireplan Et jai eu la mme rflexion on devrait tous tre derrire des Gens comme a,1135,0,Fabien Roussel
1471780814836883456,Fri Dec 17 09:54:25 +0000 2021,On Roule Solidaires En Chalosse,Landes Aquitaine,"RT GUYHONI Que va telle dire  Quand va telle parler 
Suspens  les mdias attendent la  sauveur de la gauche",878,2,Fabien Roussel
1471777680748171264,Fri Dec 17 09:41:58 +0000 2021,Grogro,Le Donjon,pauldenton Un petit sondage qui la montrerait  1215 en labsence des rivaux Montebourg Hidalgogo Jadot et Roussel a changerait le game Les pronos sont ouverts,24,0,Fabien Roussel
1471774081854889988,Fri Dec 17 09:27:40 +0000 2021,Le chat rouge,Bretagne France,RJulman 0Totoro0 FabienRoussel Bah non ya pas de raccourcis il y a une partie non ngligeable de la FI et sympathisants qui sont communautaristes Quand  indigeniste cest juste une faon de nommer cela par certains mdias Mais a ne change rien sur le fond,5,0,Fabien Roussel
1471773991606140928,Fri Dec 17 09:27:18 +0000 2021,AimRock JauneBleu,France,RT CENAuvergne  Dernire minute  report de la signature officielle contrat territorial LoireBretagne du Lignon du Velay  le CENAuv,348,2,Fabien Roussel
1471686017950310403,Fri Dec 17 03:37:43 +0000 2021,Hector Flainville,Ville de Qubec,RT AsiaNewsFR Franois Roussel lu des Franais au Japon ,51,4,Fabien Roussel
1471745250985185282,Fri Dec 17 07:33:06 +0000 2021,Benjamin Bak,Entre le Nord et le Sud,ChDias72 LePeloCharles FabienRoussel Que vous pensiez que les programmes de la gauche sont bons ou mauvais a reste votre opinion Par contre il y a des rgles  une lection et le prsident doit les respecter encore plus que les autres il na pas de passedroit,590,0,Fabien Roussel
1471785611036090374,Fri Dec 17 10:13:28 +0000 2021,Gillye,,"Une primaire en vue  4 mois de la Presidentielle2022 avec Hidalgo Jadot Roussel et les autres 
Ou Hidalgo se dsiste pour laisser sa place  httpstcotB5lcpEzf9",1551,0,Fabien Roussel
1471778035871502336,Fri Dec 17 09:43:22 +0000 2021,Plateforme Politique,,RT murpodcastsOF PODCAST Gnreuse mais pas assez rassembleuse que rvle la voix de Fabien Roussel Prsidentielle Elections,853,3,Fabien Roussel
1471724151916400642,Fri Dec 17 06:09:15 +0000 2021,Marina,Blessy France,"RT christinekelly La prsidentielle se dplace en Outremer en ce moment  
 JLMlenchon est en Guadeloupe et Martinique  
 Fabien Rou",154,47,Fabien Roussel
1471648743120379906,Fri Dec 17 01:09:36 +0000 2021,Mteki Roussel2022,,JeanMehdi54 FabienRoussel Jai surtout des convictions Je cautionne les tartuffes qui dans des alcves fricotes avec des fafs mais visiblement ta des conviction lastique Tes un maillon faible,279,0,Fabien Roussel
1471776474944450562,Fri Dec 17 09:37:10 +0000 2021,Social Justice Club ,Cergy France,AvecRoussel FabienRoussel 1 cest ce quon appelle la marge derreur je crois ,528,0,Fabien Roussel
1471776403876204548,Fri Dec 17 09:36:53 +0000 2021,David beau oui,Lille France ex Belfort,Jorro84 Roussel ne veut que son petit moment de gloire en tant dans la lumire il na pas lintention de se retirer donc aucun intrt  participer  cette primaire Certes non ,1030,0,Fabien Roussel
1471772262231588868,Fri Dec 17 09:20:26 +0000 2021,Pirrottina michel,,Fabien Roussel   relevons le dfi dune situation politique grave avec notre projet avec notre programme avec notre pacte dengagement    httpstcoQsDa9IolFL,217,1,Fabien Roussel
1471640278008221701,Fri Dec 17 00:35:58 +0000 2021,Xabi Mangado jai chang mon prnom  ,Aquitaine France,LnFranco71 nouxandco NPolony En bas du bras droit de melenchon    mme roussel est un dangereux fachissste en ce moment ,1925,0,Fabien Roussel
1471786826801233930,Fri Dec 17 10:18:18 +0000 2021,indi94,,"RT GUYHONI Que va telle dire  Quand va telle parler 
Suspens  les mdias attendent la  sauveur de la gauche",163,2,Fabien Roussel
1471751637219827714,Fri Dec 17 07:58:28 +0000 2021,Michel Favard,Grignols Dordogne France,"RT PierrickLVN Un JT de 20h une augmentation dans les sondages 

Fabien Roussel est le seul candidat de gauche en dynamique 

En avant",17,17,Fabien Roussel
